Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3043,84, ,K1,505 EAST TREMONT AVENUE                  ,            ,10457,0,2,2,3273,4253,2005,4,V1,151151,2003-12-03 00:00:00
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,2900,74, ,M1,4181 PARK AVENUE                         ,            ,10457,0,1,1,2300,7682,1925,4,M1,0,2003-11-19 00:00:00
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,2900,74, ,M1,4181 PARK AVENUE                         ,            ,10457,0,1,1,2300,7682,1925,4,M1,215000,2003-01-29 00:00:00
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,2900,74, ,M1,4181 PARK AVENUE                         ,            ,10457,0,1,1,2300,7682,1925,4,M1,0,2003-01-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,22, ,A2,1117 EAST 211 STREET                     ,            ,10469,1,0,1,2813,1678,1910,1,A2,0,2003-11-19 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,24, ,A2,1111 EAST 211 STREET                     ,            ,10469,1,0,1,5621,1400,1960,1,A2,0,2003-04-02 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,24, ,A2,1111 EAST 211 STREET                     ,            ,10469,1,0,1,5621,1400,1960,1,A2,240000,2003-04-02 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,34, ,C0,3544 LACONIA AVENUE                      ,            ,10469,3,0,3,5000,3880,2009,1,A2,265000,2003-09-09 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,64, ,A5,1118 EAST 213 STREET                     ,            ,10469,1,0,1,2097,1512,1950,1,A5,220000,2003-04-03 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,66, ,A5,1124 EAST 213 STREET                     ,            ,10469,1,0,1,2145,1920,1950,1,A5,11000,2003-11-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,69, ,A5,1130 EAST 213 STREET                     ,            ,10469,1,0,1,2101,1672,1950,1,A5,0,2003-03-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,71, ,A5,1136 EAST 213 STREET                     ,            ,10469,1,0,1,2269,1690,1950,1,A5,245000,2003-07-14 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4709,32, ,A5,1111 EAST 214 STREET                     ,            ,10469,1,0,1,1710,1890,1945,1,A5,230500,2003-01-13 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4709,126, ,A5,1131 EAST 214 STREET                     ,            ,10469,1,0,1,1710,1890,1945,1,A5,250000,2003-03-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,47, ,B3,1325 NEEDHAM AVENUE                      ,            ,10469,2,0,2,2185,2016,1955,1,A9,285400,2003-08-08 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,50, ,A9,1317 NEEDHAM AVENUE                      ,            ,10469,1,0,1,2185,1690,1955,1,A9,280000,2003-10-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,196, ,A5,1321 HICKS STREET                        ,            ,10469,1,0,1,1710,1582,1950,1,A5,187590,2003-05-13 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,25, ,B3,1162 EAST 221 STREET                     ,            ,10469,2,0,2,2106,1890,1950,1,A5,240000,2003-03-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,49, ,A9,3826 LACONIA AVENUE                      ,            ,10469,1,0,1,1567,1836,1950,1,A9,205000,2003-10-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,67, ,A9,1130 EAST 221 STREET                     ,            ,10469,1,0,1,1746,1690,1950,1,A9,255500,2003-10-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,69, ,A9,1134 EAST 221 STREET                     ,            ,10469,1,0,1,1956,1690,1950,1,A9,0,2003-09-30 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4722,6, ,A1,3525 EASTCHESTER ROAD                    ,            ,10469,1,0,1,2735,2448,1915,1,A1,185000,2003-10-07 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4722,6, ,A1,3525 EASTCHESTER ROAD                    ,            ,10469,1,0,1,2735,2448,1915,1,A1,0,2003-10-07 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4722,65, ,A2,1478 HICKS STREET                        ,            ,10469,1,0,1,2375,2024,1910,1,A2,0,2003-07-22 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4723,6, ,A2,3477 MICKLE AVENUE                       ,            ,10469,1,0,1,1918,1024,1945,1,A2,259500,2003-04-30 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4724,47, ,A5,3462 MICKLE AVENUE                       ,            ,10469,1,0,1,1879,1900,1950,1,A5,0,2003-02-26 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4724,49, ,A5,3466 MICKLE AVENUE                       ,            ,10469,1,0,1,1879,1900,1950,1,A5,115000,2003-08-28 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4724,49, ,A5,3466 MICKLE AVENUE                       ,            ,10469,1,0,1,1879,1900,1950,1,A5,25000,2003-08-28 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4724,55, ,A9,3482 MICKLE AVENUE                       ,            ,10469,1,0,1,2662,2100,1950,1,A9,0,2003-06-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,22, ,A2,1483 HICKS STREET                        ,            ,10469,1,0,1,2375,1764,1915,1,A2,272000,2003-12-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,22, ,A2,1483 HICKS STREET                        ,            ,10469,1,0,1,2375,1764,1915,1,A2,175000,2003-09-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,37, ,A1,1467 HICKS STREET                        ,            ,10469,1,0,1,2375,1785,1910,1,A1,0,2003-01-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,38, ,A1,1465 HICKS STREET                        ,            ,10469,1,0,1,2375,1360,1910,1,A1,260000,2003-01-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,45, ,A9,1453 HICKS STREET                        ,            ,10469,1,0,1,1710,1690,1945,1,A9,200000,2003-10-02 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4728,57, ,B3,3478 KINGSLAND AVENUE                    ,            ,10469,2,0,2,2002,1760,1925,1,A2,265000,2003-03-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,16, ,A5,3355 WILSON AVENUE                       ,            ,10469,1,0,1,1900,1738,1940,1,A1,220000,2003-08-06 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,17, ,A5,3353 WILSON AVENUE                       ,            ,10469,1,0,1,1900,1738,1940,1,A1,0,2003-03-19 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,57, ,A5,3328 BOUCK AVENUE                        ,            ,10469,1,0,1,1900,1681,1940,1,A5,240000,2003-09-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,89, ,A5,3225 WILSON AVENUE                       ,            ,10469,1,0,1,2000,1960,1940,1,A5,0,2003-10-03 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,89, ,A5,3225 WILSON AVENUE                       ,            ,10469,1,0,1,2000,1960,1940,1,A5,255000,2003-08-08 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,111, ,A5,3274 BOUCK AVENUE                        ,            ,10469,1,0,1,1800,1782,1955,1,A5,175000,2003-10-14 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,176, ,A5,1284 GIVAN AVENUE                        ,            ,10469,1,0,1,1899,1920,1955,1,A5,245000,2003-10-17 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,191, ,A5,3215 WILSON AVENUE                       ,            ,10469,1,0,1,2024,1960,1940,1,A5,221000,2003-11-13 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,41, ,A5,3314 WILSON AVENUE                       ,            ,10469,1,0,1,2216,2430,1930,1,A5,335000,2003-08-13 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,43, ,A5,3320 WILSON AVENUE                       ,            ,10469,1,0,1,2216,2430,1930,1,A5,0,2003-05-15 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,53, ,A5,3344 WILSON AVENUE                       ,            ,10469,1,0,1,1900,1781,1930,1,A5,0,2003-07-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4736,41, ,A5,3306 FISH AVENUE                         ,            ,10469,1,0,1,1900,1795,1935,1,A5,236000,2003-02-26 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4737,33, ,A5,3315 FENTON AVENUE                       ,            ,10469,1,0,1,1900,1909,1945,1,A5,0,2003-03-06 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4737,93, ,A5,3301 FENTON AVENUE                       ,            ,10469,1,0,1,1942,2166,1945,1,A5,245000,2003-02-05 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4738,40, ,A5,3312 FENTON AVENUE                       ,            ,10469,1,0,1,2208,1476,1940,1,A5,260000,2003-07-10 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,43, ,A5,3214 WILSON AVENUE                       ,            ,10469,1,0,1,2000,2180,1940,1,A5,250000,2003-08-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,140, ,A5,3208 WILSON AVENUE                       ,            ,10469,1,0,1,2000,1440,1940,1,A5,0,2003-02-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4740,46, ,A5,3234 FISH AVENUE                         ,            ,10469,1,0,1,2500,1736,1935,1,A5,310000,2003-10-07 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,8, ,A5,3249 FENTON AVENUE                       ,            ,10469,1,0,1,2025,1280,1920,1,A5,0,2003-04-09 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,23, ,A5,3219 FENTON AVENUE                       ,            ,10469,1,0,1,2000,1280,1920,1,A5,240000,2003-12-01 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,27, ,A5,3211 FENTON AVENUE                       ,            ,10469,1,0,1,2050,1408,1920,1,A5,0,2003-11-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4741,54, ,A5,3246 SEYMOUR AVENUE                      ,            ,10469,1,0,1,1583,1440,1945,1,A5,196000,2003-01-22 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,5, ,A5,3257 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,0,2003-03-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,21, ,A5,3225 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,0,2003-03-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,22, ,A5,3337 EASTCHESTER ROAD                    ,            ,10469,1,0,1,1800,1620,1950,1,A5,0,2003-02-28 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,27, ,A5,3317 EASTCHESTER ROAD                    ,            ,10469,1,0,1,1800,1620,1950,1,A5,247000,2003-01-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,31, ,A5,3303 EASTCHESTER ROAD                    ,            ,10469,1,0,1,1800,1782,1950,1,A5,190000,2003-08-04 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,32, ,A5,3301 EASTCHESTER ROAD                    ,            ,10469,1,0,1,1892,1782,1950,1,S1,178100,2003-01-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4743,122, ,A5,3335 EASTCHESTER ROAD                    ,            ,10469,1,0,1,1800,1620,1950,1,A5,236900,2003-01-22 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4744,10, ,A5,3339 MICKLE AVENUE                       ,            ,10469,1,0,1,1520,1440,1940,1,A5,230000,2003-05-16 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4744,17, ,A1,3329 MICKLE AVENUE                       ,            ,10469,1,0,1,4750,1248,1930,1,A1,225000,2003-01-29 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4745,7, ,A5,3347 KINGSLAND AVENUE                    ,            ,10469,1,0,1,1710,1863,1950,1,A5,0,2003-10-20 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,48, ,A5,3246 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1890,1950,1,A5,0,2003-09-19 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,55, ,A5,3260 CORSA AVENUE                        ,            ,10469,1,0,1,1800,1260,1950,1,A5,250000,2003-08-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4748,53, ,A5,3232 MICKLE AVENUE                       ,            ,10469,1,0,1,2161,1258,1965,1,A5,275000,2003-09-26 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4748,55, ,A5,3236 MICKLE AVENUE                       ,            ,10469,1,0,1,2161,1687,1965,1,A5,250000,2003-03-19 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4748,66, ,A1,1614 GIVAN AVENUE                        ,            ,10469,1,0,1,2599,1800,1935,1,A1,0,2003-10-31 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4750,17, ,A5,3341 GUNTHER AVENUE                      ,            ,10469,1,0,1,1710,1539,1950,1,A5,252000,2003-07-07 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4750,24, ,A5,3327 GUNTHER AVENUE                      ,            ,10469,1,0,1,1710,1539,1950,1,A5,0,2003-09-11 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4750,48, ,A5,3318 TIEMAN AVE                          ,            ,10469,1,0,1,1710,1539,1950,1,A5,256000,2003-11-06 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,45, ,A5,3306 GUNTHER AVENUE                      ,            ,10469,1,0,1,1710,1188,1955,1,A5,185000,2003-09-10 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,52, ,A2,3324 GUNTHER AVENUE                      ,            ,10469,1,0,1,2090,948,1960,1,A2,0,2003-07-25 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,59, ,A2,3340 GUNTHER AVENUE                      ,            ,10469,1,0,1,2874,948,1960,1,A2,0,2003-06-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,62, ,A2,3346 GUNTHER AVENUE                      ,            ,10469,1,0,1,2090,948,1960,1,A2,287500,2003-12-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,  ,4756,28, ,  ,3217 ELY AVENUE                          ,            ,10469,0,0,0,0,0,0,1,A2,132000,2003-09-24 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4761,8, ,A2,10 FOX TERRACE                           ,            ,10469,1,0,1,2834,623,1930,1,A2,0,2003-08-21 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4761,84, ,A9,1460 DEYO STREET                         ,            ,10469,1,0,1,3692,1543,1945,1,A9,239000,2003-06-27 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4762,53, ,A1,3043 EASTCHESTER ROAD                    ,            ,10469,1,0,1,3511,2109,1920,1,A1,259000,2003-12-23 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4765,34, ,C0,1659 HAMMERSLEY AVENUE                   ,            ,10469,3,0,3,2500,3154,2005,1,A2,245000,2003-07-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4765,34, ,C0,1659 HAMMERSLEY AVENUE                   ,            ,10469,3,0,3,2500,3154,2005,1,A2,100,2003-07-18 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4765,62, ,A5,3144 KINGSLAND AVENUE                    ,            ,10469,1,0,1,1710,1116,1955,1,A5,0,2003-10-03 00:00:00
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4766,20, ,A5,3025 MICKLE AVENUE                       ,            ,10469,1,0,1,3125,1904,1975,1,A5,0,2003-01-03 00:00:00
