Borough,Neighborhood,Building Class Category,Tax Class As Of Final Roll 18/1,Block,Lot,Ease-Ment,Building Class As Of Final Roll 18/1,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1158,21, ,A1,71 WRIGHT AVENUE                         ,            ,10303,1,0,1,4884,1320,1925,1,A1,222068,2003-04-02 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1158,27, ,A2,55 WRIGHT AVENUE                         ,            ,10303,1,0,1,6633,1008,1955,1,A2,335000,2003-09-05 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1158,44, ,A1,23 WRIGHT AVENUE                         ,            ,10303,1,0,1,3250,1068,1910,1,A1,0,2003-09-23 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1158,47, ,A5,21 WRIGHT AVENUE                         ,            ,10303,1,0,1,3452,1398,1990,1,A5,195000,2003-05-06 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1158,85, ,A1,70 HOUSMAN AVENUE                        ,            ,10303,1,0,1,3640,1128,1910,1,A1,100000,2003-12-15 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,33, ,A1,43 LAKE AVENUE                           ,            ,10303,1,0,1,4600,1252,1899,1,A1,0,2003-08-22 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,149, ,A5,21 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,185000,2003-05-23 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,149, ,A5,21 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,118500,2003-05-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,149, ,A5,21 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,0,2003-05-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,150, ,A5,19 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,122000,2003-09-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,150, ,A5,19 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,216149,2003-07-24 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,151, ,A5,17 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,210000,2003-09-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,151, ,A5,17 EMERIC COURT                          ,            ,10303,1,0,1,980,1404,1990,1,A5,135000,2003-05-21 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,156, ,A5,11 EMERIC COURT                          ,            ,10303,1,0,1,995,1270,1990,1,A5,270000,2003-03-19 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,156, ,A5,11 EMERIC COURT                          ,            ,10303,1,0,1,995,1270,1990,1,A5,175816,2003-03-19 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,157, ,A5,9 EMERIC COURT                           ,            ,10303,1,0,1,810,1270,1990,1,A5,280000,2003-09-10 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1159,158, ,A5,7 EMERIC COURT                           ,            ,10303,1,0,1,800,1270,1990,1,A5,289000,2003-05-08 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1160,48, ,A1,17 SIMONSON AVENUE                       ,            ,10303,1,0,1,2850,1048,1899,1,A1,235000,2003-11-25 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1160,48, ,A1,17 SIMONSON AVENUE                       ,            ,10303,1,0,1,2850,1048,1899,1,A1,0,2003-09-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1160,101, ,A1,78 LAKE AVENUE                           ,            ,10303,1,0,1,2850,1900,2005,1,A9,90000,2003-11-24 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1160,101, ,A1,78 LAKE AVENUE                           ,            ,10303,1,0,1,2850,1900,2005,1,A9,70000,2003-06-19 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1160,109, ,A5,92 LAKE AVENUE                           ,            ,10303,1,0,1,2933,1446,1990,1,A5,227000,2003-05-13 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1165,25, ,A1,145 SIMONSON AVENUE                      ,            ,10303,1,0,1,2850,1156,1899,1,A1,0,2003-02-05 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1165,94, ,A9,361 WALKER STREET                        ,            ,10303,1,0,1,1770,1102,1990,1,A9,213000,2003-08-20 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1165,94, ,A9,361 WALKER STREET                        ,            ,10303,1,0,1,1770,1102,1990,1,A9,197000,2003-03-31 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1167,6, ,A2,193 DIXON AVENUE                         ,            ,10303,1,0,1,5535,2093,1955,1,A2,0,2003-03-24 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1167,19, ,A1,375 PULASKI AVENUE                       ,            ,10303,1,0,1,3623,1312,1920,1,A1,282000,2003-10-01 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1169,23, ,A5,223A GRANITE AVENUE                      ,            ,10303,1,0,1,1742,1444,1996,1,A5,170000,2003-12-31 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1169,30, ,B9,215 GRANITE AVENUE                       ,            ,10303,2,0,2,2483,1700,1996,1,A5,254000,2003-09-24 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1169,125, ,A5,221 GRANITE AVENUE                       ,            ,10303,1,0,1,1742,1444,1996,1,A5,140500,2003-11-26 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1170,60, ,A1,344 PULASKI AVENUE                       ,            ,10303,1,0,1,3160,1692,1930,1,A1,0,2003-02-10 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1170,75, ,B2,370 PULASKI AVENUE                       ,            ,10303,2,0,2,4662,1596,1930,1,A1,252000,2003-04-01 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1171,29, ,A5,208 DIXON AVENUE                         ,            ,10303,1,0,1,2600,2304,2003,1,A5,329550,2003-09-25 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1171,30, ,A5,206 DIXON AVENUE                         ,            ,10303,1,0,1,2600,2304,2003,1,A5,300463,2003-09-15 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1172,124, ,A5,228A GRANITE AVENUE                      ,            ,10303,1,0,1,1760,1800,1998,1,A5,215000,2003-04-08 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1172,133, ,A5,236C GRANITE AVENUE                      ,            ,10303,1,0,1,1320,1750,1990,1,A5,192000,2003-07-10 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1172,134, ,A5,238A GRANITE AVENUE                      ,            ,10303,1,0,1,1320,1500,1990,1,A5,174000,2003-09-18 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1172,235, ,A5,72 PRINCESS STREET                       ,            ,10303,1,0,1,2700,1450,1990,1,A5,270000,2003-01-07 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1172,239, ,A5,66 PRINCESS STREET                       ,            ,10303,1,0,1,2780,1452,1990,1,A5,295000,2003-12-09 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1172,245, ,A1,239 DIXON AVENUE                         ,            ,10303,1,0,1,4847,1088,1920,1,A1,0,2003-04-09 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,4,1176,42, ,W8,245 SIMONSON AVENUE                      ,            ,10303,1,0,1,5245,1191,1950,1,A2,295000,2003-03-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,4,1176,42, ,W8,245 SIMONSON AVENUE                      ,            ,10303,1,0,1,5245,1191,1950,1,A2,0,2003-03-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1176,89, ,A5,218 LAKE AVENUE                          ,            ,10303,1,0,1,1640,1620,1999,1,A5,0,2003-06-03 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1176,89, ,A5,218 LAKE AVENUE                          ,            ,10303,1,0,1,1640,1620,1999,1,A5,210000,2003-06-03 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1176,124, ,B2,264 LAKE AVENUE                          ,            ,10303,2,0,2,3648,1829,2004,1,A1,215000,2003-03-17 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1178,4, ,A1,15 WENLOCK STREET                        ,            ,10303,1,0,1,2450,2268,2003,1,A1,335000,2003-09-30 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1178,17, ,A2,47 WENLOCK STREET                        ,            ,10303,1,0,1,3960,1080,1955,1,A2,255000,2003-01-21 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1178,46, ,A1,40 RONALD AVENUE                         ,            ,10303,1,0,1,6000,1512,1925,1,A1,304000,2003-09-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1178,50, ,A2,34 RONALD AVENUE                         ,            ,10303,1,0,1,6600,1137,1955,1,A2,288400,2003-08-07 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1178,60, ,A9,14 RONALD AVENUE                         ,            ,10303,1,0,1,4840,810,1920,1,A9,215000,2003-07-21 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1179,14, ,A2,36 WENLOCK STREET                        ,            ,10303,1,0,1,4200,1080,1950,1,A2,289900,2003-08-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1179,16, ,A2,32 WENLOCK STREET                        ,            ,10303,1,0,1,4100,1080,1950,1,A2,0,2003-06-11 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1181,15, ,A2,54 WENLOCK STREET                        ,            ,10303,1,0,1,4000,1144,1955,1,A2,280000,2003-07-10 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1181,18, ,A1,52 WENLOCK STREET                        ,            ,10303,1,0,1,5000,1320,1925,1,A1,262500,2003-05-06 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,4,1183,2, ,K4,1865 FOREST AVENUE                       ,            ,10303,1,1,2,1205,1312,1920,1,S1,259900,2003-12-18 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,90, ,A5,360 LAKE AVENUE                          ,            ,10303,1,0,1,2040,1150,1992,1,A5,252000,2003-10-17 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,94, ,A5,368 LAKE AVENUE                          ,            ,10303,1,0,1,1817,1150,1992,1,A5,235000,2003-09-04 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,116, ,A2,343 LAKE AVENUE                          ,            ,10303,1,0,1,3608,1848,1955,1,A2,270000,2003-04-07 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,160, ,A2,73 WESTBROOK AVENUE                      ,            ,10303,1,0,1,4900,1080,1955,1,A2,255000,2003-02-19 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,169, ,B2,89 WESTBROOK AVENUE                      ,            ,10303,2,0,2,3930,2178,2002,1,A9,400000,2003-03-21 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,200, ,A5,393 LAKE AVENUE                          ,            ,10303,1,0,1,880,1480,1988,1,A5,198332,2003-08-21 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,200, ,A5,393 LAKE AVENUE                          ,            ,10303,1,0,1,880,1480,1988,1,A5,199126,2003-08-21 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1183,218, ,A1,506 MELYN PLACE                          ,            ,10303,1,0,1,2700,1040,1915,1,A1,0,2003-09-22 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,78, ,A1,24 SIMONSON AVENUE                       ,            ,10303,1,0,1,5700,1428,1915,1,A1,215000,2003-08-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,103, ,A1,70 SIMONSON AVENUE                       ,            ,10303,1,0,1,3648,1280,1915,1,A1,0,2003-05-05 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,139, ,A5,123 MARINERS LANE                        ,            ,10303,1,0,1,1260,1396,1988,1,A5,75000,2003-07-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,142, ,A5,129 MARINERS LANE                        ,            ,10303,1,0,1,1260,1396,1988,1,A5,75000,2003-07-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,143, ,A5,131 MARINERS LANE                        ,            ,10303,1,0,1,1260,1396,1988,1,A5,75000,2003-07-29 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,148, ,A5,17 MARINERS LANE                         ,            ,10303,1,0,1,1494,1690,1999,1,A5,340000,2003-05-22 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,149, ,A5,19 MARINERS LANE                         ,            ,10303,1,0,1,1494,1690,1999,1,A5,318000,2003-07-23 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,150, ,A5,134 MARINERS LANE                        ,            ,10303,1,0,1,1400,1064,1988,1,A5,160000,2003-11-20 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,153, ,A5,23 MARINERS LANE                         ,            ,10303,1,0,1,1494,1690,1999,1,A5,340000,2003-06-20 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,155, ,A5,128 MARINERS LANE                        ,            ,10303,1,0,1,1400,1064,1988,1,A5,0,2003-06-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,163, ,A5,91 MARINERS LANE                         ,            ,10303,1,0,1,1235,1690,1999,1,A5,315000,2003-03-31 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,164, ,A5,89 MARINERS LANE                         ,            ,10303,1,0,1,1235,1690,1999,1,A5,317000,2003-07-11 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,165, ,A5,87 MARINERS LANE                         ,            ,10303,1,0,1,1235,1690,1999,1,A5,317000,2003-10-17 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,166, ,A5,85 MARINERS LANE                         ,            ,10303,1,0,1,1494,1690,1999,1,A5,322452,2003-06-13 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1186,167, ,A5,83 MARINERS LANE                         ,            ,10303,1,0,1,1494,1690,1999,1,A5,318000,2003-06-27 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,49, ,A5,11 VAN PELT AVENUE                       ,            ,10303,1,0,1,1288,1120,1992,1,A5,172380,2003-07-31 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,61, ,A5,14 GIORDAN COURT                         ,            ,10303,1,0,1,1600,1496,1989,1,A5,280000,2003-09-10 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,69, ,A5,4 VAN NAME AVENUE                        ,            ,10303,1,0,1,2940,1880,1989,1,A5,0,2003-02-10 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,111, ,A1,82 VAN NAME AVENUE                       ,            ,10303,1,0,1,4600,1790,2004,1,A1,295000,2003-08-13 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,158, ,A5,2808 RICHMOND TERRACE                    ,            ,10303,1,0,1,1470,1344,1992,1,A5,175000,2003-05-12 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,164, ,A5,19 GIORDAN COURT                         ,            ,10303,1,0,1,902,1516,1990,1,A5,306000,2003-02-13 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,165, ,A5,21 GIORDAN COURT                         ,            ,10303,1,0,1,1750,1496,1990,1,A5,25000,2003-04-02 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,165, ,A5,21 GIORDAN COURT                         ,            ,10303,1,0,1,1750,1496,1990,1,A5,25000,2003-01-06 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,170, ,A5,31 GIORDAN COURT                         ,            ,10303,1,0,1,2106,1422,1990,1,A5,192660,2003-10-09 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,173, ,A5,37 GIORDAN COURT                         ,            ,10303,1,0,1,1160,1422,1989,1,A5,161500,2003-07-08 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,174, ,A5,39 GIORDAN COURT                         ,            ,10303,1,0,1,1160,1422,1990,1,A5,215900,2003-08-18 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,174, ,A5,39 GIORDAN COURT                         ,            ,10303,1,0,1,1160,1422,1990,1,A5,0,2003-04-09 00:00:00
5,MARINERS HARBOR          ,01  ONE FAMILY HOMES                        ,1,1188,175, ,A5,41 GIORDAN COURT                         ,            ,10303,1,0,1,2002,1600,1990,1,A5,228207,2003-05-15 00:00:00
